Attribute name,Type,Default value,mandatory
SAI_PORT_ATTR_INGRESS_MIRROR_SESSION,sai_object_list_t,empty,FALSE
SAI_PORT_ATTR_EGRESS_MIRROR_SESSION,sai_object_list_t,empty,FALSE
SAI_PORT_ATTR_INGRESS_SAMPLEPACKET_ENABLE,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_EGRESS_SAMPLEPACKET_ENABLE,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_INGRESS_SAMPLE_MIRROR_SESSION,sai_object_list_t,empty,FALSE
SAI_PORT_ATTR_EGRESS_SAMPLE_MIRROR_SESSION,sai_object_list_t,empty,FALSE
SAI_PORT_ATTR_POLICER_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_QOS_DEFAULT_TC,sai_uint8_t,0,FALSE
SAI_PORT_ATTR_QOS_DOT1P_TO_TC_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_QOS_DOT1P_TO_COLOR_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_QOS_DSCP_TO_TC_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_QOS_DSCP_TO_COLOR_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_QOS_TC_TO_QUEUE_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_QOS_TC_AND_COLOR_TO_DOT1P_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_QOS_TC_AND_COLOR_TO_DSCP_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_QOS_TC_TO_PRIORITY_GROUP_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_QOS_PFC_PRIORITY_TO_PRIORITY_GROUP_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_QOS_PFC_PRIORITY_TO_QUEUE_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_QOS_SCHEDULER_PROFILE_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_QOS_INGRESS_BUFFER_PROFILE_LIST,sai_object_list_t,empty,FALSE
SAI_PORT_ATTR_QOS_EGRESS_BUFFER_PROFILE_LIST,sai_object_list_t,empty,FALSE
SAI_PORT_ATTR_PRIORITY_FLOW_CONTROL_MODE,sai_port_priority_flow_control_mode_t,SAI_PORT_PRIORITY_FLOW_CONTROL_MODE_COMBINED,FALSE
SAI_PORT_ATTR_PRIORITY_FLOW_CONTROL,sai_uint8_t,0,FALSE
SAI_PORT_ATTR_PRIORITY_FLOW_CONTROL_RX,sai_uint8_t,0,FALSE
SAI_PORT_ATTR_PRIORITY_FLOW_CONTROL_TX,sai_uint8_t,0,FALSE
SAI_PORT_ATTR_META_DATA,sai_uint32_t,0,FALSE
SAI_PORT_ATTR_EGRESS_BLOCK_PORT_LIST,sai_object_list_t,empty,FALSE
SAI_PORT_ATTR_HW_PROFILE_ID,sai_uint64_t,vendor,FALSE
SAI_PORT_ATTR_EEE_ENABLE,bool,FALSE,FALSE
SAI_PORT_ATTR_EEE_IDLE_TIME,sai_uint16_t,2500,FALSE
SAI_PORT_ATTR_EEE_WAKE_TIME,sai_uint16_t,5,FALSE
SAI_PORT_ATTR_PORT_POOL_LIST,sai_object_list_t,empty list,FALSE
SAI_PORT_ATTR_ISOLATION_GROUP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_PKT_TX_ENABLE,bool,TRUE,FALSE
SAI_PORT_ATTR_TAM_OBJECT,sai_object_list_t,empty,FALSE
SAI_PORT_ATTR_SERDES_PREEMPHASIS,sai_u32_list_t,internal,FALSE
SAI_PORT_ATTR_SERDES_IDRIVER,sai_u32_list_t,internal,FALSE
SAI_PORT_ATTR_SERDES_IPREDRIVER,sai_u32_list_t,internal,FALSE
SAI_PORT_ATTR_LINK_TRAINING_ENABLE,bool,FALSE,FALSE
SAI_PORT_ATTR_PTP_MODE,sai_port_ptp_mode_t,SAI_PORT_PTP_MODE_NONE,FALSE
SAI_PORT_ATTR_INTERFACE_TYPE,sai_port_interface_type_t,SAI_PORT_INTERFACE_TYPE_NONE,FALSE
SAI_PORT_ATTR_ADVERTISED_INTERFACE_TYPE,sai_s32_list_t sai_port_interface_type_t,empty,FALSE
SAI_PORT_ATTR_REFERENCE_CLOCK,sai_uint64_t,internal,FALSE
SAI_PORT_ATTR_PRBS_POLYNOMIAL,sai_uint32_t,internal,FALSE
SAI_PORT_ATTR_PORT_SERDES_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_LINK_TRAINING_FAILURE_STATUS,sai_port_link_training_failure_status_t,SAI_PORT_LINK_TRAINING_FAILURE_STATUS_NO_ERROR,FALSE
SAI_PORT_ATTR_LINK_TRAINING_RX_STATUS,sai_port_link_training_rx_status_t,SAI_PORT_LINK_TRAINING_RX_STATUS_NOT_TRAINED,FALSE
SAI_PORT_ATTR_PRBS_CONFIG,sai_port_prbs_config_t,SAI_PORT_PRBS_CONFIG_DISABLE,FALSE
SAI_PORT_ATTR_PRBS_LOCK_STATUS,bool,FALSE,FALSE
SAI_PORT_ATTR_PRBS_LOCK_LOSS_STATUS,bool,FALSE,FALSE
SAI_PORT_ATTR_PRBS_RX_STATUS,sai_port_prbs_rx_status_t,SAI_PORT_PRBS_RX_STATUS_OK,FALSE
SAI_PORT_ATTR_PRBS_RX_STATE,sai_prbs_rx_state_t,zeroed structure,FALSE
SAI_PORT_ATTR_AUTO_NEG_STATUS,bool,FALSE,FALSE
SAI_PORT_ATTR_DISABLE_DECREMENT_TTL,bool,FALSE,FALSE
SAI_PORT_ATTR_QOS_MPLS_EXP_TO_TC_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_QOS_MPLS_EXP_TO_COLOR_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_QOS_TC_AND_COLOR_TO_MPLS_EXP_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_TPID,sai_uint16_t,0x8100,FALSE
SAI_PORT_ATTR_ERR_STATUS_LIST,sai_port_err_status_list_t,empty list,FALSE
SAI_PORT_ATTR_FABRIC_ATTACHED,bool,FALSE,FALSE
SAI_PORT_ATTR_FABRIC_ATTACHED_SWITCH_TYPE,sai_switch_type_t,SAI_SWITCH_TYPE_NPU,FALSE
SAI_PORT_ATTR_FABRIC_ATTACHED_SWITCH_ID,sai_uint32_t,0,FALSE
SAI_PORT_ATTR_FABRIC_ATTACHED_PORT_INDEX,sai_uint32_t,0,FALSE
SAI_PORT_ATTR_FABRIC_REACHABILITY,sai_fabric_port_reachability_t,zeroed structure,FALSE
SAI_PORT_ATTR_SYSTEM_PORT,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_AUTO_NEG_FEC_MODE_OVERRIDE,bool,FALSE,FALSE
SAI_PORT_ATTR_LOOPBACK_MODE,sai_port_loopback_mode_t,SAI_PORT_LOOPBACK_MODE_NONE,FALSE
SAI_PORT_ATTR_MDIX_MODE_STATUS,sai_port_mdix_mode_status_t,SAI_PORT_MDIX_MODE_STATUS_STRAIGHT,FALSE
SAI_PORT_ATTR_MDIX_MODE_CONFIG,sai_port_mdix_mode_config_t,SAI_PORT_MDIX_MODE_CONFIG_AUTO,FALSE
SAI_PORT_ATTR_AUTO_NEG_CONFIG_MODE,sai_port_auto_neg_config_mode_t,SAI_PORT_AUTO_NEG_CONFIG_MODE_DISABLED,FALSE
SAI_PORT_ATTR_1000X_SGMII_SLAVE_AUTODETECT,bool,FALSE,FALSE
SAI_PORT_ATTR_MODULE_TYPE,sai_port_module_type_t,SAI_PORT_MODULE_TYPE_1000BASE_X,FALSE
SAI_PORT_ATTR_DUAL_MEDIA,sai_port_dual_media_t,SAI_PORT_DUAL_MEDIA_NONE,FALSE
SAI_PORT_ATTR_AUTO_NEG_FEC_MODE_EXTENDED,sai_port_fec_mode_extended_t,SAI_PORT_FEC_MODE_EXTENDED_NONE,FALSE
SAI_PORT_ATTR_IPG,sai_uint32_t,96,FALSE
SAI_PORT_ATTR_GLOBAL_FLOW_CONTROL_FORWARD,bool,FALSE,FALSE
SAI_PORT_ATTR_PRIORITY_FLOW_CONTROL_FORWARD,bool,FALSE,FALSE
SAI_PORT_ATTR_QOS_DSCP_TO_FORWARDING_CLASS_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_QOS_MPLS_EXP_TO_FORWARDING_CLASS_MAP,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_IPSEC_PORT,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_PFC_TC_DLD_INTERVAL_RANGE,sai_u32_range_t,0-0,FALSE
SAI_PORT_ATTR_PFC_TC_DLD_INTERVAL,sai_map_list_t,empty,FALSE
SAI_PORT_ATTR_PFC_TC_DLR_INTERVAL_RANGE,sai_u32_range_t,0-0,FALSE
SAI_PORT_ATTR_PFC_TC_DLR_INTERVAL,sai_map_list_t,empty,FALSE
SAI_PORT_ATTR_SUPPORTED_LINK_TRAINING_MODE,bool,FALSE,FALSE
SAI_PORT_ATTR_RX_SIGNAL_DETECT,sai_port_lane_latch_status_list_t,empty list,FALSE
SAI_PORT_ATTR_RX_LOCK_STATUS,sai_port_lane_latch_status_list_t,empty list,FALSE
SAI_PORT_ATTR_PCS_RX_LINK_STATUS,sai_latch_status_t,zeroed structure,FALSE
SAI_PORT_ATTR_FEC_ALIGNMENT_LOCK,sai_port_lane_latch_status_list_t,empty list,FALSE
SAI_PORT_ATTR_FABRIC_ISOLATE,bool,FALSE,FALSE
SAI_PORT_ATTR_MAX_FEC_SYMBOL_ERRORS_DETECTABLE,sai_uint32_t,0,FALSE
SAI_PORT_ATTR_ARS_ENABLE,bool,FALSE,FALSE
SAI_PORT_ATTR_ARS_PORT_LOAD_SCALING_FACTOR,sai_uint32_t,0,FALSE
SAI_PORT_ATTR_ARS_PORT_LOAD_PAST_ENABLE,bool,FALSE,FALSE
SAI_PORT_ATTR_ARS_PORT_LOAD_FUTURE_ENABLE,bool,FALSE,FALSE
SAI_PORT_ATTR_ARS_ALTERNATE_PATH,bool,FALSE,FALSE
SAI_PORT_ATTR_JSON_FORMATTED_DEBUG_DATA,sai_s8_list_t,empty list,FALSE
SAI_PORT_ATTR_ECMP_HASH_ALGORITHM,sai_hash_algorithm_t,SAI_HASH_ALGORITHM_CRC,FALSE
SAI_PORT_ATTR_ECMP_HASH_SEED,sai_uint32_t,0,FALSE
SAI_PORT_ATTR_ECMP_HASH_OFFSET,sai_uint8_t,0,FALSE
SAI_PORT_ATTR_OPER_PORT_FEC_MODE,sai_port_fec_mode_t,SAI_PORT_FEC_MODE_NONE,FALSE
SAI_PORT_ATTR_HOST_TX_SIGNAL_ENABLE,bool,TRUE,FALSE
SAI_PORT_ATTR_HOST_TX_READY_STATUS,sai_port_host_tx_ready_status_t,SAI_PORT_HOST_TX_READY_STATUS_NOT_READY,FALSE
SAI_PORT_ATTR_PATH_TRACING_INTF,sai_uint16_t,0,FALSE
SAI_PORT_ATTR_PATH_TRACING_TIMESTAMP_TYPE,sai_port_path_tracing_timestamp_type_t,SAI_PORT_PATH_TRACING_TIMESTAMP_TYPE_16_23,FALSE
SAI_PORT_ATTR_RX_FREQUENCY_OFFSET_PPM,sai_port_frequency_offset_ppm_list_t,empty list,FALSE
SAI_PORT_ATTR_RX_SNR,sai_port_snr_list_t,empty list,FALSE
SAI_PORT_ATTR_DATAPATH_ENABLE,sai_port_datapath_enable_t,SAI_PORT_DATAPATH_ENABLE_PASS_THROUGH_MODE,FALSE
SAI_PORT_ATTR_CABLE_PAIR_STATE,sai_s32_list_t sai_port_cable_pair_state_t,empty list,FALSE
SAI_PORT_ATTR_CABLE_PAIR_LENGTH,sai_s32_list_t,empty list,FALSE
SAI_PORT_ATTR_CABLE_TYPE,sai_port_cable_type_t,SAI_PORT_CABLE_TYPE_UNKNOWN,FALSE
SAI_PORT_ATTR_ARS_PORT_LOAD_PAST_WEIGHT,sai_uint32_t,0,FALSE
SAI_PORT_ATTR_ARS_PORT_LOAD_FUTURE_WEIGHT,sai_uint32_t,0,FALSE
SAI_PORT_ATTR_POE_PORT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_ATTR_JSON_FORMATTED_DEBUG_DATA_SIZE,sai_uint32_t,0,FALSE
SAI_PORT_ATTR_UNRELIABLE_LOS,bool,FALSE,FALSE
SAI_PORT_ATTR_ERROR_STATUS,sai_port_error_status_t,SAI_PORT_ERROR_STATUS_CLEAR,FALSE
SAI_PORT_ATTR_STATS_COUNT_MODE,sai_stats_count_mode_t,SAI_STATS_COUNT_MODE_PACKET_AND_BYTE,FALSE
SAI_PORT_ATTR_SELECTIVE_COUNTER_LIST,sai_object_list_t,empty,FALSE
SAI_PORT_ATTR_PORT_STAT_EXTENDED,sai_object_list_t,empty list,FALSE
SAI_PORT_ATTR_PAM4_EYE_VALUES,sai_port_pam4_eye_values_list_t,empty list,FALSE
SAI_PORT_ATTR_FAST_LINKUP_ENABLED,bool,FALSE,FALSE
SAI_PORT_ATTR_SERDES_FW_REVISION,sai_s8_list_t,empty list,FALSE
SAI_PORT_ATTR_PRBS_PER_LANE_LOCK_STATUS_LIST,sai_port_lane_latch_status_list_t,empty list,FALSE
SAI_PORT_ATTR_PRBS_PER_LANE_RX_STATUS_LIST,sai_prbs_per_lane_rx_status_list_t,empty list,FALSE
SAI_PORT_ATTR_PRBS_PER_LANE_RX_STATE_LIST,sai_prbs_per_lane_rx_state_list_t,empty list,FALSE
SAI_PORT_ATTR_PRBS_PER_LANE_BER_LIST,sai_prbs_per_lane_bit_error_rate_list_t,empty list,FALSE
SAI_PORT_ATTR_EXTENSIONS_RANGE_BASE,NA,,FALSE
SAI_PORT_POOL_ATTR_PORT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_PORT_POOL_ATTR_BUFFER_POOL_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_PORT_POOL_ATTR_QOS_WRED_PROFILE_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_SERDES_ATTR_PORT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_PORT_SERDES_ATTR_PREEMPHASIS,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_IDRIVER,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_IPREDRIVER,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_FIR_PRE1,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_FIR_PRE2,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_FIR_PRE3,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_FIR_MAIN,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_FIR_POST1,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_FIR_POST2,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_FIR_POST3,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_FIR_ATTN,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_PAM4_RATIO,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_OUT_COMMON_MODE,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_PMOS_COMMON_MODE,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_NMOS_COMMON_MODE,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_PMOS_VLTG_REG,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_NMOS_VLTG_REG,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_PRECODING,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_RX_PRECODING,sai_s32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_CUSTOM_COLLECTION,sai_json_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_NLC_PERCENTAGE,sai_u32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_NLC_LOWER_EYE_PERCENTAGE,sai_u32_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_RX_ECD_MLSE_STATE,sai_s32_list_t sai_port_serdes_rx_ecd_mlse_state_t,empty,FALSE
SAI_PORT_SERDES_ATTR_TX_POLARITY,sai_s32_list_t sai_port_serdes_polarity_t,internal,FALSE
SAI_PORT_SERDES_ATTR_RX_POLARITY,sai_s32_list_t sai_port_serdes_polarity_t,internal,FALSE
SAI_PORT_SERDES_ATTR_RX_FFE_COUNT,sai_uint32_t,0,FALSE
SAI_PORT_SERDES_ATTR_TX_FIR_COUNT,sai_uint32_t,0,FALSE
SAI_PORT_SERDES_ATTR_RX_DFE_COUNT,sai_uint32_t,0,FALSE
SAI_PORT_SERDES_ATTR_RX_FFE_TAPS_LIST,sai_taps_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_TX_FIR_TAPS_LIST,sai_taps_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_RX_DFE_TAPS_LIST,sai_taps_list_t,internal,FALSE
SAI_PORT_SERDES_ATTR_RX_VGA,sai_u32_list_t,internal,FALSE
SAI_PORT_CONNECTOR_ATTR_SYSTEM_SIDE_PORT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_PORT_CONNECTOR_ATTR_LINE_SIDE_PORT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_PORT_CONNECTOR_ATTR_SYSTEM_SIDE_FAILOVER_PORT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_CONNECTOR_ATTR_LINE_SIDE_FAILOVER_PORT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_PORT_CONNECTOR_ATTR_FAILOVER_MODE,sai_port_connector_failover_mode_t,SAI_PORT_CONNECTOR_FAILOVER_MODE_DISABLE,FALSE
SAI_PREFIX_COMPRESSION_TABLE_ATTR_LABEL,char,"""""",FALSE
SAI_PREFIX_COMPRESSION_TABLE_ATTR_PREFIX_COMPRESSION_STAGE,sai_prefix_compression_stage_t,SAI_PREFIX_COMPRESSION_STAGE_INGRESS,TRUE
SAI_PREFIX_COMPRESSION_TABLE_ATTR_PREFIX_COMPRESSION_TYPE,sai_prefix_compression_type_t,SAI_PREFIX_COMPRESSION_TYPE_BOTH,TRUE
SAI_PREFIX_COMPRESSION_ENTRY_ATTR_META,sai_uint32_t,0,TRUE
SAI_QOS_MAP_ATTR_TYPE,sai_qos_map_type_t,SAI_QOS_MAP_TYPE_DOT1P_TO_TC,TRUE
SAI_QOS_MAP_ATTR_MAP_TO_VALUE_LIST,sai_qos_map_list_t,empty list,TRUE
SAI_QUEUE_ATTR_TYPE,sai_queue_type_t,SAI_QUEUE_TYPE_ALL,TRUE
SAI_QUEUE_ATTR_PORT,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_QUEUE_ATTR_INDEX,sai_uint8_t,0,TRUE
SAI_QUEUE_ATTR_PARENT_SCHEDULER_NODE,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_QUEUE_ATTR_WRED_PROFILE_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_QUEUE_ATTR_BUFFER_PROFILE_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_QUEUE_ATTR_SCHEDULER_PROFILE_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_QUEUE_ATTR_PAUSE_STATUS,bool,FALSE,FALSE
SAI_QUEUE_ATTR_ENABLE_PFC_DLDR,bool,FALSE,FALSE
SAI_QUEUE_ATTR_PFC_DLR_INIT,bool,FALSE,FALSE
SAI_QUEUE_ATTR_TAM_OBJECT,sai_object_list_t,empty,FALSE
SAI_QUEUE_ATTR_PFC_DLR_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_DROP,FALSE
SAI_QUEUE_ATTR_PFC_CONTINUOUS_DEADLOCK_STATE,sai_queue_pfc_continuous_deadlock_state_t,SAI_QUEUE_PFC_CONTINUOUS_DEADLOCK_STATE_NOT_PAUSED,FALSE
SAI_QUEUE_ATTR_STATS_COUNT_MODE,sai_stats_count_mode_t,SAI_STATS_COUNT_MODE_PACKET_AND_BYTE,FALSE
SAI_QUEUE_ATTR_SELECTIVE_COUNTER_LIST,sai_object_list_t,empty,FALSE
SAI_ROUTE_ENTRY_ATTR_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_FORWARD,FALSE
SAI_ROUTE_ENTRY_ATTR_USER_TRAP_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_ROUTE_ENTRY_ATTR_NEXT_HOP_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_ROUTE_ENTRY_ATTR_META_DATA,sai_uint32_t,0,FALSE
SAI_ROUTE_ENTRY_ATTR_IP_ADDR_FAMILY,sai_ip_addr_family_t,SAI_IP_ADDR_FAMILY_IPV4,FALSE
SAI_ROUTE_ENTRY_ATTR_COUNTER_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_ROUTE_ENTRY_ATTR_PREFIX_AGG_ID,sai_uint32_t,0,FALSE
SAI_ROUTER_INTERFACE_ATTR_VIRTUAL_ROUTER_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_ROUTER_INTERFACE_ATTR_TYPE,sai_router_interface_type_t,SAI_ROUTER_INTERFACE_TYPE_PORT,TRUE
SAI_ROUTER_INTERFACE_ATTR_PORT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_ROUTER_INTERFACE_ATTR_VLAN_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_ROUTER_INTERFACE_ATTR_OUTER_VLAN_ID,sai_uint16_t,0,TRUE
SAI_ROUTER_INTERFACE_ATTR_INNER_VLAN_ID,sai_uint16_t,0,TRUE
SAI_ROUTER_INTERFACE_ATTR_BRIDGE_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_ROUTER_INTERFACE_ATTR_SRC_MAC_ADDRESS,sai_mac_t,attrvalue SAI_VIRTUAL_ROUTER_ATTR_SRC_MAC_ADDRESS,FALSE
SAI_ROUTER_INTERFACE_ATTR_ADMIN_V4_STATE,bool,TRUE,FALSE
SAI_ROUTER_INTERFACE_ATTR_ADMIN_V6_STATE,bool,TRUE,FALSE
SAI_ROUTER_INTERFACE_ATTR_MTU,sai_uint32_t,1514,FALSE
SAI_ROUTER_INTERFACE_ATTR_INGRESS_ACL,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_ROUTER_INTERFACE_ATTR_EGRESS_ACL,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_ROUTER_INTERFACE_ATTR_NEIGHBOR_MISS_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_TRAP,FALSE
SAI_ROUTER_INTERFACE_ATTR_V4_MCAST_ENABLE,bool,FALSE,FALSE
SAI_ROUTER_INTERFACE_ATTR_V6_MCAST_ENABLE,bool,FALSE,FALSE
SAI_ROUTER_INTERFACE_ATTR_LOOPBACK_PACKET_ACTION,sai_packet_action_t,SAI_PACKET_ACTION_FORWARD,FALSE
SAI_ROUTER_INTERFACE_ATTR_IS_VIRTUAL,bool,FALSE,FALSE
SAI_ROUTER_INTERFACE_ATTR_NAT_ZONE_ID,sai_uint8_t,0,FALSE
SAI_ROUTER_INTERFACE_ATTR_DISABLE_DECREMENT_TTL,bool,FALSE,FALSE
SAI_ROUTER_INTERFACE_ATTR_ADMIN_MPLS_STATE,bool,FALSE,FALSE
SAI_ROUTER_INTERFACE_ATTR_STATS_COUNT_MODE,sai_stats_count_mode_t,SAI_STATS_COUNT_MODE_PACKET_AND_BYTE,FALSE
SAI_ROUTER_INTERFACE_ATTR_SELECTIVE_COUNTER_LIST,sai_object_list_t,empty,FALSE
SAI_ROUTER_INTERFACE_ATTR_LABEL,char,"""""",FALSE
SAI_ROUTER_INTERFACE_ATTR_MY_MAC,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_RPF_GROUP_ATTR_RPF_INTERFACE_COUNT,sai_uint32_t,0,FALSE
SAI_RPF_GROUP_ATTR_RPF_MEMBER_LIST,sai_object_list_t,empty list,FALSE
SAI_RPF_GROUP_MEMBER_ATTR_RPF_GROUP_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_RPF_GROUP_MEMBER_ATTR_RPF_INTERFACE_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_SAMPLEPACKET_ATTR_SAMPLE_RATE,sai_uint32_t,0,TRUE
SAI_SAMPLEPACKET_ATTR_TYPE,sai_samplepacket_type_t,SAI_SAMPLEPACKET_TYPE_SLOW_PATH,FALSE
SAI_SAMPLEPACKET_ATTR_MODE,sai_samplepacket_mode_t,SAI_SAMPLEPACKET_MODE_EXCLUSIVE,FALSE
SAI_SAMPLEPACKET_ATTR_TRUNCATE_ENABLE,bool,FALSE,FALSE
SAI_SAMPLEPACKET_ATTR_TRUNCATE_SIZE,sai_uint32_t,internal,FALSE
SAI_SCHEDULER_ATTR_SCHEDULING_TYPE,sai_scheduling_type_t,SAI_SCHEDULING_TYPE_WRR,FALSE
SAI_SCHEDULER_ATTR_SCHEDULING_WEIGHT,sai_uint8_t,1,FALSE
SAI_SCHEDULER_ATTR_METER_TYPE,sai_meter_type_t,SAI_METER_TYPE_BYTES,FALSE
SAI_SCHEDULER_ATTR_MIN_BANDWIDTH_RATE,sai_uint64_t,0,FALSE
SAI_SCHEDULER_ATTR_MIN_BANDWIDTH_BURST_RATE,sai_uint64_t,0,FALSE
SAI_SCHEDULER_ATTR_MAX_BANDWIDTH_RATE,sai_uint64_t,0,FALSE
SAI_SCHEDULER_ATTR_MAX_BANDWIDTH_BURST_RATE,sai_uint64_t,0,FALSE
SAI_SCHEDULER_ATTR_LABEL,char,"""""",FALSE
SAI_SCHEDULER_GROUP_ATTR_CHILD_COUNT,sai_uint32_t,0,FALSE
SAI_SCHEDULER_GROUP_ATTR_CHILD_LIST,sai_object_list_t,empty list,FALSE
SAI_SCHEDULER_GROUP_ATTR_PORT_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_SCHEDULER_GROUP_ATTR_LEVEL,sai_uint8_t,0,TRUE
SAI_SCHEDULER_GROUP_ATTR_MAX_CHILDS,sai_uint8_t,0,TRUE
SAI_SCHEDULER_GROUP_ATTR_SCHEDULER_PROFILE_ID,sai_object_id_t,SAI_NULL_OBJECT_ID,FALSE
SAI_SCHEDULER_GROUP_ATTR_PARENT_NODE,sai_object_id_t,SAI_NULL_OBJECT_ID,TRUE
SAI_SRV6_SIDLIST_ATTR_TYPE,sai_srv6_sidlist_type_t,SAI_SRV6_SIDLIST_TYPE_INSERT,TRUE
